1.100000000000000000e+01 1.000000000000000000e+00 3.975323076976652326e-01 1.810156759387310688e+00 5.012351602828465369e-01
1.500000000000000000e+01 1.000000000000000000e+00 5.867595265519054415e-01 1.681716080801511248e+00 6.945108703579514486e-01
1.900000000000000000e+01 1.000000000000000000e+00 5.442257424128111865e-01 1.579714532327059384e+00 2.350452982547250880e+00
2.100000000000000000e+01 1.000000000000000000e+00 4.954819053753902747e-01 1.513000415741325266e+00 2.455809268905169152e+00
4.000000000000000000e+01 1.000000000000000000e+00 5.147732305125667374e-01 2.207660218077195147e+00 1.620177408331701763e+00
3.200000000000000000e+01 1.000000000000000000e+00 2.580645161290322509e-01 1.570796326794896558e+00 1.570796326794896558e+00
3.200000000000000000e+01 1.000000000000000000e+00 3.556915605755368581e-01 1.580094856367825873e+00 1.618468393065201738e+00
1.100000000000000000e+01 1.000000000000000000e+00 6.752733291319821252e-01 1.417640494758411362e+00 2.046172941861406969e+00
3.100000000000000000e+01 1.000000000000000000e+00 5.595698583471191423e-01 1.685120949570892535e+00 2.640330232163979218e+00
1.200000000000000000e+01 1.000000000000000000e+00 5.032101084764064591e-01 2.553423207678815032e+00 1.871881682272447556e+00
1.300000000000000000e+01 1.000000000000000000e+00 5.156717364635885481e-01 1.562704304258425880e+00 2.446757567682702472e+00
1.000000000000000000e+01 1.000000000000000000e+00 4.186046511627909972e-01 1.230959417340774742e+00 2.300523983021864005e+00
1.000000000000000000e+02 1.000000000000000000e+00 2.566076794740399514e-01 1.648417783287803751e+00 4.594789125067502700e-01
8.900000000000000000e+01 1.000000000000000000e+00 4.655146977496922300e-01 1.122987656499154108e+00 1.258630938232188967e+00
4.300000000000000000e+01 1.000000000000000000e+00 3.045176196303637228e-01 2.740050124392566566e+00 1.399929109319120180e+00
1.700000000000000000e+01 1.000000000000000000e+00 4.455259788328244097e-01 1.753478368666561371e+00 5.516836073525518414e-01
1.700000000000000000e+01 1.000000000000000000e+00 5.960288924500425356e-01 1.489180967387804477e+00 1.039037754077284825e+00
1.600000000000000000e+01 1.000000000000000000e+00 4.536088229392537530e-01 1.748558569622344683e+00 1.011626588792077674e+00
1.400000000000000000e+01 1.000000000000000000e+00 6.165445777678718597e-01 1.628349340982276017e+00 2.452089264627617116e+00
2.200000000000000000e+01 1.000000000000000000e+00 3.587559865731005937e-01 1.570796326794896780e+00 7.853981633974457255e-01
2.500000000000000000e+01 1.000000000000000000e+00 3.360231286511415894e-01 2.612850471861838830e+00 1.358693510908508761e+00
2.100000000000000000e+01 1.000000000000000000e+00 4.423932012087159471e-01 1.662914256988051953e+00 2.557693038683590103e+00
3.500000000000000000e+01 1.000000000000000000e+00 3.064591749937120024e-01 1.071260872725500329e-01 1.639061581690360647e+00
1.100000000000000000e+01 1.000000000000000000e+00 3.737898414543184833e-01 2.709989561565440574e+00 1.924835386250055125e+00
1.500000000000000000e+01 1.000000000000000000e+00 5.661315470088665869e-01 1.677129594559349401e+00 6.948411849828974862e-01
1.000000000000000000e+01 1.000000000000000000e+00 7.131009839860706911e-01 1.293821179322803161e+00 2.341713882975488659e+00
1.400000000000000000e+01 1.000000000000000000e+00 4.666821818644460995e-01 1.970369165168226910e+00 7.130957745697243944e-01
2.300000000000000000e+01 1.000000000000000000e+00 3.022157468924574486e-01 1.550405778513344268e+00 6.924219072697370692e-01
1.025000000000000000e+03 1.000000000000000000e+00 2.261047821849848649e-01 2.902472583528860284e+00 1.723242814271806367e+00
6.200000000000000000e+01 1.000000000000000000e+00 2.363430017761887214e-01 1.625736493641857905e+00 7.151010984167435192e-01
2.500000000000000000e+01 1.000000000000000000e+00 2.980956726752269637e-01 9.937140299179171299e-01 1.049116667428537486e+00
5.000000000000000000e+01 1.000000000000000000e+00 2.704826746212626309e-01 1.905610863217725104e+00 1.054980592082718438e+00
1.200000000000000000e+01 1.000000000000000000e+00 7.312585473751596066e-01 1.369797968223408491e+00 1.996495478110292598e+00
3.300000000000000000e+01 1.000000000000000000e+00 2.250441722133079692e-01 2.226541937103332369e+00 1.765630964794816293e+00
1.800000000000000000e+01 1.000000000000000000e+00 6.281801736531001934e-01 1.733540861706060587e+00 6.851841156326986537e-01
9.000000000000000000e+00 1.000000000000000000e+00 4.823322508521926677e-01 1.287836868886071739e+00 2.427702673681153112e+00
3.000000000000000000e+01 1.000000000000000000e+00 3.638190145241718687e-01 1.672562260633539521e+00 4.301165070168872506e-01
1.100000000000000000e+01 1.000000000000000000e+00 5.811224208763616783e-01 1.709226655577372744e+00 2.355707886410340457e+00
1.500000000000000000e+01 1.000000000000000000e+00 5.867595265519054415e-01 1.681716080801511248e+00 6.945108703579514486e-01
1.800000000000000000e+01 1.000000000000000000e+00 8.682073122880028526e-01 7.878586710720461017e-01 1.396550267824184344e+00
3.230000000000000000e+02 1.000000000000000000e+00 2.233854349093377101e-01 1.759019194521744378e+00 2.621103174996073371e-01
1.700000000000000000e+01 1.000000000000000000e+00 6.266998988448361230e-01 1.454460851677293665e+00 1.372909415218527718e+00
2.800000000000000000e+01 1.000000000000000000e+00 3.994524460563826374e-01 1.677557394767091647e+00 4.519210635983062496e-01
1.600000000000000000e+01 1.000000000000000000e+00 6.314015773704988455e-01 1.541013447175302309e+00 2.546396067903516691e+00
1.800000000000000000e+01 1.000000000000000000e+00 4.657571765312144008e-01 1.843817140829815626e+00 7.403611211620413357e-01
1.800000000000000000e+01 1.000000000000000000e+00 4.657571765312144008e-01 1.843817140829815626e+00 7.403611211620413357e-01
1.040000000000000000e+02 1.000000000000000000e+00 6.729535468261953479e-01 2.377427735531619568e+00 1.783041084802163390e+00
6.100000000000000000e+01 1.000000000000000000e+00 3.519392719465207486e-01 2.649636226374541437e+00 1.371875342069952985e+00
2.000000000000000000e+01 1.000000000000000000e+00 3.987444630422959380e-01 1.521056906329416147e+00 2.542808208487433053e+00
2.000000000000000000e+01 1.000000000000000000e+00 4.366324056729166125e-01 1.570796326794896558e+00 2.106375186565998536e+00
2.500000000000000000e+01 1.000000000000000000e+00 3.075078681095784194e-01 9.862982759225036311e-02 1.560119653071096568e+00
1.610000000000000000e+02 1.000000000000000000e+00 1.259688500919425858e-01 1.253876368601146263e+00 8.746317755392745141e-01
9.000000000000000000e+00 1.000000000000000000e+00 5.935198638534062709e-01 1.295366153776097207e+00 2.539695538286681042e+00
1.100000000000000000e+01 1.000000000000000000e+00 4.695880567274103301e-01 1.453192850623941323e+00 2.974888276324847425e+00
1.300000000000000000e+01 1.000000000000000000e+00 5.546376061339105545e-01 1.663694556462969931e+00 6.948113412917515941e-01
2.100000000000000000e+01 1.000000000000000000e+00 4.189717553212911616e-01 1.570796326794896558e+00 2.322233207815584510e+00
1.400000000000000000e+01 1.000000000000000000e+00 7.018609063266769699e-01 1.505497276668908535e+00 2.325904509123468689e+00
1.700000000000000000e+01 1.000000000000000000e+00 3.027336011877679312e-01 1.570796326794896558e+00 2.356194490192345281e+00
1.200000000000000000e+01 1.000000000000000000e+00 5.108598023006736266e-01 1.363050621764296366e+00 2.361028076004509924e+00
2.100000000000000000e+01 1.000000000000000000e+00 4.242203761523591909e-01 1.761557236806931437e+00 2.470271360723746312e+00
1.300000000000000000e+01 1.000000000000000000e+00 6.209582748591491175e-01 1.570796326794896558e+00 2.601173153319208620e+00
1.300000000000000000e+01 1.000000000000000000e+00 6.717969983730751604e-01 1.699518944585565183e+00 8.314907875197035114e-01
4.300000000000000000e+01 1.000000000000000000e+00 3.040894456247849043e-01 1.588551808987391123e+00 2.685300882027617853e+00
9.000000000000000000e+00 1.000000000000000000e+00 6.505430208930658154e-01 1.894942315562522905e+00 2.136637031594556202e+00
1.400000000000000000e+01 1.000000000000000000e+00 8.443436211749705267e-01 8.299242073778940743e-01 1.358725739754568229e+00
2.400000000000000000e+01 1.000000000000000000e+00 3.636363636363635354e-01 1.570796326794896558e+00 1.570796326794896558e+00
3.800000000000000000e+01 1.000000000000000000e+00 3.657183025839826351e-01 1.695874111998659561e+00 2.800486272809652455e+00
1.500000000000000000e+01 1.000000000000000000e+00 6.050572336704564957e-01 1.789438923732331599e+00 1.319483246170828794e+00
1.500000000000000000e+01 1.000000000000000000e+00 3.606557377049179891e-01 3.217505543966419634e-01 1.249045772398254428e+00
2.100000000000000000e+01 1.000000000000000000e+00 5.579575219365113803e-01 1.634255548714086625e+00 2.464967649481163203e+00
1.000000000000000000e+01 1.000000000000000000e+00 5.142885993674103373e-01 1.545119212382257246e+00 9.791822828801064471e-01
1.700000000000000000e+01 1.000000000000000000e+00 4.153891507900806523e-01 2.225157531088990392e-01 1.668099208833299985e+00
1.700000000000000000e+01 1.000000000000000000e+00 5.676273799203465087e-01 1.517450809638470011e+00 2.529522169810695331e+00
2.600000000000000000e+01 1.000000000000000000e+00 2.963085478977069975e-01 1.516138441730287001e+00 5.620754108281345029e-01
2.700000000000000000e+01 1.000000000000000000e+00 3.802282719604779260e-01 1.595034932198440281e+00 6.514558293063732464e-01
1.700000000000000000e+01 1.000000000000000000e+00 5.218738622091447787e-01 1.574049382476224057e+00 2.062437599437311420e+00
1.200000000000000000e+01 1.000000000000000000e+00 5.873577448313631599e-01 1.570796326794896558e+00 2.356194490192344837e+00
1.000000000000000000e+01 1.000000000000000000e+00 4.186046511627909972e-01 1.230959417340774742e+00 2.300523983021864005e+00
2.000000000000000000e+01 1.000000000000000000e+00 3.885502298573865199e-01 1.770302994337498159e+00 2.514349537558412173e+00
1.400000000000000000e+01 1.000000000000000000e+00 4.866393103663512187e-01 1.602952409858975136e+00 2.404437522745604738e+00
6.500000000000000000e+01 1.000000000000000000e+00 3.404726722133083472e-01 1.388971639620816934e+00 4.214973411203638554e-01
1.300000000000000000e+01 1.000000000000000000e+00 5.186180076849349341e-01 1.564405888197243133e+00 1.899059917018380839e+00
1.000000000000000000e+01 1.000000000000000000e+00 4.186046511627909972e-01 1.230959417340774742e+00 2.300523983021864005e+00
3.100000000000000000e+01 1.000000000000000000e+00 5.669295248654864228e-01 1.623344294572564239e+00 2.653412777593921135e+00
2.000000000000000000e+01 1.000000000000000000e+00 3.885502298573865199e-01 1.770302994337498159e+00 2.514349537558412173e+00
3.500000000000000000e+01 1.000000000000000000e+00 3.032190894873200149e-01 1.723964407069542570e+00 1.488571808168188015e+00
2.600000000000000000e+01 1.000000000000000000e+00 3.598102114242318628e-01 1.547425171928104914e+00 6.753770186061873737e-01
1.530000000000000000e+02 1.000000000000000000e+00 1.659807878039041285e-01 1.858879218015687673e+00 9.232544110205761489e-01
9.000000000000000000e+00 1.000000000000000000e+00 6.804519828058916975e-01 1.602976080574679996e+00 7.436658215617887313e-01
1.000000000000000000e+01 1.000000000000000000e+00 6.153846153846153078e-01 1.570796326794896558e+00 7.853981633974482790e-01
1.300000000000000000e+01 1.000000000000000000e+00 5.260733085132981435e-01 1.818189575747353848e+00 1.235402760130388966e+00
6.000000000000000000e+01 1.000000000000000000e+00 4.236035650024276844e-01 1.647688270579710679e+00 2.837218684102711386e+00
2.200000000000000000e+01 1.000000000000000000e+00 5.768409771509668271e-01 1.608736924185110162e+00 4.003446722382855150e-01
1.500000000000000000e+01 1.000000000000000000e+00 5.867595265519054415e-01 1.681716080801511248e+00 6.945108703579514486e-01
3.100000000000000000e+01 1.000000000000000000e+00 7.843538596259604923e-01 2.244119276286683728e+00 1.978682324701992457e+00
5.700000000000000000e+01 1.000000000000000000e+00 3.817111985294472376e-01 1.410079755247141353e+00 2.124328859439444717e+00
1.500000000000000000e+01 1.000000000000000000e+00 4.443682471974051973e-01 1.675687899453954133e+00 6.296226918814802342e-01
9.000000000000000000e+00 1.000000000000000000e+00 5.135135135135135975e-01 1.351397525870803085e+00 2.282240933446738840e+00
1.500000000000000000e+01 1.000000000000000000e+00 5.246322682698238982e-01 1.512420117892280480e+00 1.951085684799476638e+00
2.500000000000000000e+01 1.000000000000000000e+00 3.413126641477340906e-01 1.594811580983477306e+00 2.601760284085306019e-01
2.200000000000000000e+01 1.000000000000000000e+00 5.448621203071898345e-01 7.206698486382268065e-01 1.173339482284100344e+00
1.600000000000000000e+01 1.000000000000000000e+00 8.035101317800006360e-01 2.648338098654796635e+00 1.682288775777060597e+00
3.100000000000000000e+01 1.000000000000000000e+00 3.403198392304460640e-01 4.575732380417961709e-01 1.685255822534454939e+00
9.000000000000000000e+00 1.000000000000000000e+00 5.935198638534062709e-01 1.295366153776097207e+00 2.539695538286681042e+00
1.300000000000000000e+01 1.000000000000000000e+00 6.444885040410022192e-01 1.476992330013567667e+00 2.590411165675494232e+00
1.600000000000000000e+03 1.000000000000000000e+00 1.154051818721617551e-01 1.322557930020291206e+00 2.781029272887258763e+00
4.200000000000000000e+01 1.000000000000000000e+00 1.848899345617778245e-01 6.655098978468414472e-01 1.689356522246725945e+00
1.100000000000000000e+01 1.000000000000000000e+00 6.984273882420448665e-01 1.941074806476052572e+00 1.188744462548757985e+00
2.100000000000000000e+01 1.000000000000000000e+00 3.806205977242100857e-01 1.078738786628576918e+00 1.122241286339077382e+00
5.200000000000000000e+01 1.000000000000000000e+00 3.240715105104325922e-01 1.636671803329286412e+00 5.413060156395599343e-01
1.400000000000000000e+01 1.000000000000000000e+00 4.845727606105432184e-01 1.775683334930372448e+00 2.090906848554833886e+00
9.100000000000000000e+01 1.000000000000000000e+00 6.713337219860648908e-01 1.894691565473865857e+00 8.963506111025919543e-01
2.700000000000000000e+01 1.000000000000000000e+00 2.751692206038426347e-01 2.654124983199964483e+00 1.419378000933299022e+00
3.490000000000000000e+02 1.000000000000000000e+00 1.867364359911689586e-01 1.789412306741146708e+00 5.263506457681738082e-01
7.200000000000000000e+01 1.000000000000000000e+00 2.724833172321000641e-01 2.153234322597741723e+00 1.390539558301244760e+00
1.300000000000000000e+01 1.000000000000000000e+00 4.623379339832383028e-01 1.750513811547983911e+00 8.372887793756130792e-01
7.900000000000000000e+01 1.000000000000000000e+00 2.651934274547350645e-01 1.186151416578631990e+00 4.310480655836503860e-01
1.100000000000000000e+01 1.000000000000000000e+00 6.640186521671829212e-01 1.305796139611767659e+00 1.521081405360306338e+00
5.470000000000000000e+02 1.000000000000000000e+00 2.624600571507590407e-01 1.460650395498312992e+00 2.996057525297718183e+00
2.000000000000000000e+01 1.000000000000000000e+00 4.629629629629629095e-01 1.570796326794896558e+00 7.853981633974482790e-01
1.100000000000000000e+01 1.000000000000000000e+00 4.182614723120251510e-01 2.561771840097972763e+00 1.877852008008010776e+00
1.800000000000000000e+01 1.000000000000000000e+00 5.391666423670342656e-01 1.604445249791560890e+00 6.544092008879135447e-01
1.600000000000000000e+01 1.000000000000000000e+00 5.082623188147710191e-01 1.781805059601309971e+00 6.440054693665475671e-01
1.300000000000000000e+01 1.000000000000000000e+00 5.912332228770879050e-01 1.437181929002928626e+00 9.978522499365823917e-01
1.600000000000000000e+01 1.000000000000000000e+00 5.321064643586226328e-01 1.571447428366651744e+00 2.401936811227144197e+00
9.800000000000000000e+01 1.000000000000000000e+00 2.171874505254326460e-01 1.573112576723934231e+00 6.188121597212876690e-01
3.070000000000000000e+02 1.000000000000000000e+00 1.474476048248943849e-01 5.403845428098230652e-01 1.408156543667051119e+00
1.000000000000000000e+01 1.000000000000000000e+00 5.497436598535824226e-01 1.838014887974346534e+00 5.927800977973780583e-01
1.700000000000000000e+01 1.000000000000000000e+00 6.103918736339626339e-01 1.675610622258877580e+00 7.945035037985479498e-01
3.100000000000000000e+01 1.000000000000000000e+00 2.940225277550242433e-01 4.918438004403235392e-02 1.527907033486631816e+00
3.000000000000000000e+01 1.000000000000000000e+00 6.087315840176361625e-01 1.607390607680547756e+00 2.590315903283976873e+00
1.700000000000000000e+01 1.000000000000000000e+00 6.420158292631465979e-01 1.144202054716449535e+00 1.453854838296345209e+00
1.300000000000000000e+01 1.000000000000000000e+00 6.017236133069641113e-01 1.492750881311019295e+00 1.684386806405162140e+00
1.000000000000000000e+01 1.000000000000000000e+00 4.186046511627909972e-01 1.230959417340774742e+00 2.300523983021864005e+00
1.200000000000000000e+01 1.000000000000000000e+00 3.800554605335892955e-01 3.337752237720246762e-01 1.295967236726002669e+00
1.200000000000000000e+01 1.000000000000000000e+00 6.243473327731758893e-01 1.491268037866003926e+00 2.511326125762258332e+00
3.060000000000000000e+02 1.000000000000000000e+00 2.179941223059052025e-01 1.816031118870427896e+00 3.804228979013205003e-01
1.200000000000000000e+01 1.000000000000000000e+00 4.873076228022461542e-01 1.665791018095238440e+00 9.796783378053258717e-01
1.600000000000000000e+01 1.000000000000000000e+00 5.036714956191939985e-01 1.314839873461571829e+00 1.608780055050358593e+00
5.600000000000000000e+01 1.000000000000000000e+00 4.127151517364271438e-01 1.728176173824374384e+00 2.804032176666243714e+00
1.500000000000000000e+01 1.000000000000000000e+00 4.572804495062900987e-01 1.669521477740192106e+00 2.302779156217581669e+00
1.100000000000000000e+01 1.000000000000000000e+00 6.347096338067208521e-01 1.874555192520757307e+00 2.004977656833764499e+00
1.300000000000000000e+01 1.000000000000000000e+00 5.546376061339105545e-01 1.663694556462969931e+00 6.948113412917515941e-01
6.300000000000000000e+01 1.000000000000000000e+00 3.632960266345679479e-01 1.426882620313349781e+00 4.079149410255547559e-01
1.000000000000000000e+01 1.000000000000000000e+00 6.665954504611277809e-01 1.601397337649044683e+00 2.483686804207442922e+00
6.000000000000000000e+01 1.000000000000000000e+00 2.431115400098284862e-01 1.662166236237502481e+00 1.059446688797345271e+00
2.600000000000000000e+01 1.000000000000000000e+00 5.387397978420257472e-01 1.508714091505086285e+00 4.191675472524836743e-01
1.200000000000000000e+01 1.000000000000000000e+00 5.339595716844061091e-01 1.659720787350196236e+00 2.200098526390258158e+00
2.300000000000000000e+01 1.000000000000000000e+00 4.970132045722810421e-01 1.628283030243112606e+00 2.117232999277769867e+00
3.500000000000000000e+01 1.000000000000000000e+00 3.510621067798557204e-01 1.561790157512638499e+00 2.564465657775884200e+00
2.600000000000000000e+01 1.000000000000000000e+00 3.832673239940164178e-01 1.468480497423424014e+00 7.906142829390000459e-01
4.800000000000000000e+01 1.000000000000000000e+00 4.398485141486893069e-01 1.416559281291969619e+00 3.888128775650904201e-01
1.300000000000000000e+01 1.000000000000000000e+00 5.102339117068273033e-01 1.675148073475360100e+00 2.424220644017210713e+00
5.900000000000000000e+01 1.000000000000000000e+00 3.668379453798705780e-01 1.729813915695803894e+00 1.144619793504109584e+00
2.620000000000000000e+02 1.000000000000000000e+00 1.199896705923958473e-01 5.826792428905245291e-01 1.562182405732816859e+00
1.300000000000000000e+01 1.000000000000000000e+00 5.546376061339105545e-01 1.663694556462969931e+00 6.948113412917515941e-01
2.100000000000000000e+01 1.000000000000000000e+00 3.888722544788676405e-01 1.153920011524379730e+00 7.966141783097520079e-01
6.400000000000000000e+01 1.000000000000000000e+00 4.854303400941842872e-01 2.842517864711816555e-01 1.495214555259952505e+00
1.500000000000000000e+01 1.000000000000000000e+00 6.796088471353188831e-01 1.356105199088439628e+00 1.455754442583546693e+00
1.000000000000000000e+01 1.000000000000000000e+00 4.616103720558455414e-01 1.604381759934528917e+00 1.253798021508419236e+00
1.500000000000000000e+01 1.000000000000000000e+00 5.867595265519054415e-01 1.459876572788281868e+00 2.447081783231841889e+00
5.900000000000000000e+01 1.000000000000000000e+00 3.309925212165781838e-01 1.651403288816686077e+00 1.003600437779083698e+00
1.300000000000000000e+01 1.000000000000000000e+00 5.963342766486863233e-01 1.337583632746184081e+00 2.439064828657604878e+00
3.300000000000000000e+01 1.000000000000000000e+00 3.178759444626115815e-01 1.521297144873777762e+00 6.281471753298383254e-01
9.000000000000000000e+01 1.000000000000000000e+00 2.496032477112847259e-01 1.326280019943819388e+00 3.717520466686695113e-01
2.500000000000000000e+01 1.000000000000000000e+00 2.633866914395871506e-01 2.102892946475871661e+00 2.072918788988752148e+00
5.000000000000000000e+01 1.000000000000000000e+00 4.021982587499499662e-01 1.545452242180351377e+00 4.403160693996979735e-01
1.300000000000000000e+01 1.000000000000000000e+00 5.105451481665574942e-01 1.854485284927786637e+00 2.092382295802300618e+00
1.500000000000000000e+01 1.000000000000000000e+00 5.867595265519054415e-01 1.681716080801511248e+00 6.945108703579514486e-01
9.000000000000000000e+00 1.000000000000000000e+00 4.456268357300140481e-01 1.429368578943232881e+00 2.409872706797908659e+00
1.900000000000000000e+01 1.000000000000000000e+00 3.236093156919650493e-01 2.787451344072846116e+00 1.681885183380461335e+00
4.400000000000000000e+01 1.000000000000000000e+00 2.656205474002162337e-01 2.519142394149993969e+00 1.517400876787067032e+00
1.600000000000000000e+01 1.000000000000000000e+00 4.314910239004563497e-01 1.748862668444827406e+00 2.007377783667169791e+00
3.900000000000000000e+01 1.000000000000000000e+00 5.869481201326389730e-01 1.703711948594371695e+00 2.763728980168343785e+00
1.200000000000000000e+01 1.000000000000000000e+00 7.036067724238890264e-01 2.365334370815083354e+00 1.757528652921999779e+00
1.400000000000000000e+01 1.000000000000000000e+00 5.559720393481857315e-01 1.289857102280327128e+00 1.507485122762870056e+00
1.200000000000000000e+01 1.000000000000000000e+00 5.308563408766713287e-01 1.250109851891759494e+00 1.534018383742854263e+00
1.400000000000000000e+01 1.000000000000000000e+00 4.935768000331393068e-01 2.133286469781555006e+00 2.100193119524152330e+00
1.200000000000000000e+01 1.000000000000000000e+00 6.673664598514523760e-01 1.679977841939311878e+00 7.383595579500090711e-01
2.000000000000000000e+01 1.000000000000000000e+00 4.059904571269975504e-01 1.738665110212749054e+00 2.689257696037291367e+00
4.400000000000000000e+01 1.000000000000000000e+00 3.718753114697932460e-01 1.644443279214204079e+00 2.345264292596404676e+00
1.100000000000000000e+01 1.000000000000000000e+00 4.605994221086223694e-01 4.492403777898296702e-01 1.335038467481770352e+00
1.000000000000000000e+01 1.000000000000000000e+00 4.838709677419351651e-01 1.230959417340774742e+00 2.300523983021863117e+00
3.600000000000000000e+01 1.000000000000000000e+00 1.684473449151498992e-01 7.236916802466798471e-01 1.442597741710960779e+00
2.500000000000000000e+01 1.000000000000000000e+00 3.856674657349116186e-01 2.148324994091335149e+00 2.277749168132400026e+00
1.600000000000000000e+01 1.000000000000000000e+00 4.882460829720738360e-01 1.403268057894933918e+00 2.442287442932786323e+00
1.000000000000000000e+01 1.000000000000000000e+00 4.729525670703826901e-01 1.507922135542941300e+00 2.577524634618649557e+00
1.500000000000000000e+01 1.000000000000000000e+00 6.128266405288971264e-01 1.645329347181996305e+00 9.090729299831287191e-01
1.300000000000000000e+01 1.000000000000000000e+00 5.156717364635885481e-01 1.562704304258425880e+00 2.446757567682702472e+00
8.100000000000000000e+01 1.000000000000000000e+00 2.261973187114779682e-01 1.483737424081837286e+00 4.743859999504572711e-01
1.800000000000000000e+01 1.000000000000000000e+00 4.168325125048678581e-01 1.940013954143407604e+00 4.537172596239886224e-01
1.400000000000000000e+01 1.000000000000000000e+00 6.290414212661383786e-01 1.452740699755290965e+00 2.464402797062990480e+00
3.000000000000000000e+01 1.000000000000000000e+00 4.696894042246649859e-01 7.510314824948752799e-01 1.844515011866543874e+00
3.100000000000000000e+01 1.000000000000000000e+00 5.915141647831009264e-01 4.255291603907744857e-01 1.436713349909908954e+00
3.700000000000000000e+01 1.000000000000000000e+00 4.026227084438721571e-01 1.608981141083444033e+00 2.649250410784816712e+00
1.300000000000000000e+01 1.000000000000000000e+00 5.156717364635885481e-01 1.562704304258425880e+00 2.446757567682702472e+00
1.100000000000000000e+01 1.000000000000000000e+00 5.213586916059220755e-01 1.437105216004933794e+00 1.982181861917410526e+00
4.900000000000000000e+01 1.000000000000000000e+00 3.941197881267819447e-01 1.727703942403290061e+00 2.854758101348994881e+00
1.300000000000000000e+01 1.000000000000000000e+00 5.156717364635885481e-01 1.562704304258425880e+00 2.446757567682702472e+00
3.300000000000000000e+01 1.000000000000000000e+00 2.250441722133079692e-01 2.226541937103332369e+00 1.765630964794816293e+00
